Customer_ID,Age,Gender,Annual_Income,Spending_Score,Region,Loyalty_Tier,Purchase_Frequency
CUST3023,21,Male,58686.0,39.0,West,Platinum,17.0
CUST3024,4,Male,,,East,Silver,
CUST3025,36,Female,68250.0,56.0,East,Platinum,14.0
CUST3026,53,Male,66344.0,72.0,North,Gold,6.0
CUST3027,47,Female,44610.0,50.0,West,Platinum,14.0
CUST3028,37,Male,60758.0,56.0,North,Silver,23.0
CUST3029,30,Male,37109.0,45.0,South,Silver,20.0
CUST3030,43,Male,42946.0,26.0,North,Silver,23.0
CUST3031,25,Female,72478.0,64.0,East,Silver,15.0
CUST3032,39,Female,45924.0,63.0,West,Platinum,11.0
CUST3033,40,Female,21954.0,60.0,South,Silver,17.0
CUST3034,45,Female,49050.0,47.0,South,Platinum,14.0
CUST3035,62,Female,48821.0,58.0,South,Platinum,12.0
CUST3036,38,Male,67975.0,63.0,South,Platinum,6.0
CUST3037,29,Male,50215.0,74.0,West,Silver,16.0
CUST3038,34,Female,43676.0,64.0,East,Silver,19.0
CUST3039,17,Female,65675.0,50.0,South,Platinum,9.0
CUST3040,28,Male,51811.0,30.0,East,Platinum,22.0
CUST3041,30,Female,38749.0,52.0,North,Platinum,16.0
CUST3042,29,Male,67324.0,53.0,East,Gold,15.0
CUST3043,36,Female,52904.0,60.0,South,Gold,8.0
CUST3044,26,Male,50043.0,70.0,North,Silver,17.0
CUST3045,46,Female,52668.0,48.0,North,Gold,9.0
CUST3046,35,Female,33939.0,81.0,North,Platinum,10.0
CUST3047,34,Male,42085.0,23.0,South,Platinum,6.0
CUST3048,31,Male,50053.0,56.0,East,Silver,28.0
CUST3049,36,Female,47080.0,38.0,West,Silver,14.0
CUST3050,43,Female,69086.0,21.0,East,Gold,11.0
CUST3051,26,Male,53261.0,46.0,South,Platinum,14.0
CUST3052,28,Female,62823.0,28.0,South,Silver,12.0
CUST3053,31,Male,50140.0,47.0,North,Silver,14.0
CUST3054,21,Male,65844.0,50.0,East,Gold,16.0
CUST3055,26,Female,55962.0,66.0,South,Silver,12.0
CUST3056,30,Male,50201.0,27.0,South,Gold,15.0
CUST3057,43,Male,49800.0,63.0,West,Platinum,26.0
CUST3058,37,Female,35683.0,51.0,East,Gold,5.0
CUST3059,36,Male,57603.0,65.0,North,Silver,9.0
CUST3060,43,Male,49396.0,43.0,North,Gold,17.0
CUST3061,33,Male,42470.0,30.0,North,Gold,21.0
CUST3062,38,Male,66596.0,31.0,East,Platinum,29.0
CUST3063,33,Female,31246.0,30.0,South,Gold,17.0
CUST3064,37,Male,43662.0,57.0,South,Silver,8.0
CUST3065,29,Female,65415.0,72.0,West,Silver,22.0
CUST3066,10,Male,54732.0,41.0,West,Platinum,15.0
CUST3067,33,Female,49282.0,59.0,South,Platinum,15.0
CUST3068,49,Male,53765.0,27.0,South,Platinum,5.0
CUST3069,44,Female,52691.0,52.0,East,Silver,20.0
CUST3070,44,Male,27250.0,60.0,West,Gold,10.0
CUST3071,47,Male,44761.0,28.0,North,Silver,17.0
CUST3072,35,Male,74247.0,46.0,North,Silver,15.0
CUST3073,36,Male,40110.0,60.0,North,Platinum,15.0
CUST3074,28,Female,45225.0,5.0,North,Platinum,15.0
CUST3075,31,Female,41875.0,70.0,South,Gold,11.0
CUST3076,41,Male,48694.0,55.0,South,Gold,10.0
CUST3077,47,Female,,,East,Gold,
CUST3078,33,Male,57301.0,43.0,North,Gold,14.0
CUST3079,30,Male,52959.0,24.0,South,Silver,11.0
CUST3080,35,Female,,,South,Gold,
CUST3081,41,Female,34235.0,48.0,South,Silver,18.0
CUST3082,20,Female,44894.0,50.0,North,Silver,11.0
CUST3083,12,Male,,,South,Gold,
CUST3084,29,Male,56834.0,61.0,West,Gold,14.0
CUST3085,22,Female,38101.0,78.0,North,Silver,13.0
CUST3086,29,Male,63734.0,52.0,North,Platinum,18.0
CUST3087,33,Female,67796.0,39.0,West,Gold,13.0
CUST3088,30,Female,35166.0,47.0,East,Platinum,16.0
CUST3089,49,Female,42636.0,56.0,East,Silver,14.0
CUST3090,38,Female,42021.0,65.0,North,Platinum,6.0
CUST3091,38,Female,89485.0,27.0,North,Silver,9.0
CUST3092,41,Female,43551.0,50.0,North,Platinum,16.0
CUST3093,23,Male,75164.0,74.0,West,Platinum,12.0
CUST3094,45,Male,31000.0,46.0,South,Platinum,25.0
CUST3095,34,Female,35155.0,63.0,West,Silver,11.0
CUST3096,41,Female,39700.0,57.0,South,Silver,8.0
CUST3097,24,Female,37314.0,64.0,South,Silver,15.0
CUST3098,19,Male,45981.0,37.0,East,Gold,16.0
CUST3099,43,Female,39368.0,37.0,West,Silver,19.0
CUST3100,38,Female,37709.0,50.0,West,Gold,2.0
CUST3101,25,Female,67377.0,27.0,North,Silver,22.0
CUST3102,26,Male,68356.0,45.0,West,Gold,8.0
CUST3103,46,Female,64239.0,53.0,South,Platinum,20.0
CUST3104,23,Male,57859.0,76.0,South,Platinum,24.0
CUST3105,51,Male,51391.0,56.0,West,Silver,18.0
CUST3106,25,Female,42544.0,59.0,East,Gold,9.0
CUST3107,41,Male,35702.0,67.0,East,Platinum,14.0
CUST3108,31,Male,55444.0,35.0,North,Platinum,18.0
CUST3109,41,Male,32395.0,47.0,North,Gold,15.0
CUST3110,29,Female,35091.0,86.0,South,Silver,9.0
CUST3111,33,Male,67293.0,48.0,West,Platinum,15.0
CUST3112,35,Female,78509.0,66.0,South,Silver,12.0
CUST3113,24,Female,55899.0,64.0,South,Silver,18.0
CUST3114,42,Female,66596.0,27.0,West,Gold,9.0
CUST3115,29,Male,46312.0,54.0,South,Gold,5.0
CUST3116,32,Female,29934.0,52.0,South,Platinum,9.0
CUST3117,25,Male,,,East,Gold,
CUST3118,9,Male,,,North,Platinum,
CUST3119,33,Male,51075.0,33.0,East,Platinum,18.0
CUST3120,59,Male,46364.0,42.0,North,Platinum,13.0
CUST3121,42,Female,64433.0,48.0,North,Silver,14.0
CUST3122,34,Female,35214.0,67.0,North,Silver,9.0
CUST3123,32,Male,38393.0,77.0,East,Gold,15.0
CUST3124,35,Female,,,West,Gold,
CUST3125,40,Female,51274.0,62.0,South,Platinum,9.0
CUST3126,23,Female,33681.0,34.0,West,Platinum,13.0
CUST3127,46,Male,39736.0,43.0,West,Silver,11.0
CUST3128,42,Female,39413.0,53.0,North,Silver,0.0
CUST3129,42,Male,46090.0,40.0,North,Platinum,14.0
CUST3130,39,Female,27689.0,58.0,East,Platinum,10.0
CUST3131,35,Male,51308.0,60.0,East,Gold,9.0
CUST3132,41,Male,68709.0,58.0,South,Platinum,21.0
CUST3133,40,Male,52032.0,65.0,West,Platinum,19.0
CUST3134,31,Female,73119.0,36.0,West,Platinum,16.0
CUST3135,10,Male,-1000.0,110.0,South,Silver,
CUST3136,36,Female,61666.0,39.0,North,Silver,18.0
CUST3137,50,Male,51120.0,35.0,East,Gold,13.0
CUST3138,22,Female,50337.0,57.0,South,Gold,15.0
CUST3139,20,Male,61456.0,68.0,West,Gold,12.0
CUST3140,36,Female,44124.0,57.0,South,Platinum,15.0
CUST3141,35,Male,21762.0,50.0,South,Platinum,16.0
CUST3142,36,Male,57380.0,54.0,West,Silver,16.0
CUST3143,37,Male,33033.0,52.0,West,Platinum,13.0
CUST3144,32,Female,35567.0,33.0,East,Platinum,18.0
CUST3145,49,Male,50003.0,31.0,East,Silver,13.0
CUST3146,18,Male,48573.0,48.0,West,Gold,13.0
CUST3147,26,Male,28818.0,51.0,East,Platinum,5.0
CUST3148,33,Male,52482.0,50.0,East,Silver,10.0
CUST3149,18,Female,64492.0,60.0,East,Silver,19.0
CUST3150,33,Male,33074.0,46.0,West,Gold,18.0
CUST3151,51,Male,69087.0,58.0,North,Silver,14.0
CUST3152,35,Female,26597.0,47.0,North,Gold,12.0
CUST3153,37,Female,81759.0,77.0,East,Gold,15.0
CUST3154,22,Female,43831.0,51.0,North,Gold,3.0
CUST3155,28,Male,52184.0,85.0,East,Gold,15.0
CUST3156,31,Female,21619.0,55.0,North,Gold,8.0
CUST3157,31,Female,49067.0,46.0,North,Silver,14.0
CUST3158,47,Female,53427.0,36.0,South,Platinum,16.0
CUST3159,40,Male,48707.0,28.0,East,Gold,13.0
CUST3160,23,Male,41553.0,35.0,North,Gold,18.0
CUST3161,37,Male,35801.0,36.0,North,Platinum,11.0
CUST3162,39,Female,66957.0,55.0,South,Platinum,11.0
CUST3163,46,Male,50462.0,42.0,North,Gold,18.0
CUST3164,50,Female,73111.0,52.0,South,Platinum,13.0
CUST3165,24,Female,42102.0,69.0,North,Gold,21.0
CUST3166,26,Female,43478.0,48.0,South,Silver,15.0
CUST3167,22,Male,62233.0,81.0,South,Platinum,17.0
CUST3168,32,Female,,,West,Platinum,
CUST3169,39,Female,31798.0,47.0,East,Silver,14.0
CUST3170,44,Male,66462.0,41.0,West,Platinum,7.0
CUST3171,34,Female,32420.0,64.0,East,Silver,18.0
CUST3172,31,Female,22714.0,16.0,North,Gold,20.0
CUST3173,36,Female,78027.0,28.0,East,Platinum,13.0
CUST3174,26,Male,29092.0,48.0,West,Platinum,19.0
CUST3175,55,Female,52761.0,73.0,East,Silver,9.0
CUST3176,18,Male,51036.0,53.0,West,Gold,15.0
CUST3177,36,Male,7840.0,29.0,East,Gold,13.0
CUST3178,55,Female,45990.0,32.0,North,Silver,7.0
CUST3179,35,Female,56726.0,75.0,North,Platinum,16.0
CUST3180,33,Female,55314.0,40.0,East,Platinum,10.0
CUST3181,31,Female,,,East,Silver,
CUST3182,33,Male,44187.0,72.0,North,Silver,10.0
CUST3183,48,Male,60687.0,65.0,East,Silver,6.0
CUST3184,12,Female,39660.0,69.0,South,Platinum,11.0
CUST3185,50,Male,28842.0,35.0,North,Silver,20.0
CUST3186,20,Female,30534.0,27.0,North,Gold,14.0
CUST3187,90,Female,-1000.0,-10.0,West,Silver,
CUST3188,30,Female,65143.0,55.0,West,Gold,15.0
CUST3189,40,Female,27281.0,55.0,South,Gold,15.0
CUST3190,19,Male,54110.0,72.0,East,Silver,24.0
CUST3191,39,Male,46011.0,23.0,South,Gold,14.0
CUST3192,55,Female,48460.0,62.0,East,Platinum,5.0
CUST3193,21,Female,70454.0,33.0,West,Silver,13.0
CUST3194,36,Male,43423.0,62.0,East,Platinum,15.0
CUST3195,28,Male,59174.0,42.0,West,Platinum,8.0
CUST3196,39,Male,50563.0,37.0,North,Gold,13.0
CUST3197,35,Female,47719.0,40.0,North,Platinum,13.0
CUST3198,28,Male,84499.0,28.0,East,Platinum,23.0
CUST3199,39,Female,28379.0,50.0,West,Silver,11.0
CUST3200,53,Female,69336.0,38.0,South,Silver,19.0
CUST3201,33,Male,59846.0,61.0,West,Platinum,14.0
CUST3202,42,Female,42807.0,59.0,West,Gold,19.0
CUST3203,22,Male,74439.0,75.0,West,Gold,21.0
CUST3204,25,Female,22278.0,55.0,North,Silver,16.0
CUST3205,39,Female,42173.0,57.0,West,Silver,14.0
CUST3206,49,Female,31872.0,71.0,East,Silver,20.0
CUST3207,38,Female,56181.0,40.0,North,Gold,7.0
CUST3208,31,Female,33304.0,27.0,North,Silver,15.0
CUST3209,34,Female,56495.0,53.0,North,Platinum,8.0
CUST3210,22,Male,47203.0,28.0,West,Gold,18.0
CUST3211,41,Male,42809.0,86.0,South,Platinum,15.0
CUST3212,43,Female,55829.0,71.0,West,Silver,14.0
CUST3213,30,Male,,,West,Gold,
CUST3214,30,Female,33670.0,50.0,South,Silver,18.0
CUST3215,37,Male,92020.0,58.0,West,Gold,6.0
CUST3216,30,Male,42692.0,43.0,East,Silver,24.0
CUST3217,34,Female,16735.0,63.0,South,Gold,14.0
CUST3218,55,Male,37368.0,31.0,East,Gold,8.0
CUST3219,32,Female,30990.0,11.0,East,Gold,1.0
CUST3220,31,Male,62392.0,38.0,North,Platinum,14.0
CUST3221,28,Female,54824.0,28.0,North,Silver,16.0
CUST3222,42,Male,55980.0,72.0,South,Silver,16.0
CUST3223,33,Female,44449.0,77.0,West,Gold,7.0
CUST3224,28,Male,45809.0,28.0,East,Platinum,8.0
CUST3225,48,Female,,,West,Gold,
CUST3226,49,Male,48782.0,64.0,East,Silver,7.0
CUST3227,28,Female,62530.0,26.0,North,Silver,15.0
CUST3228,16,Male,55041.0,44.0,North,Gold,13.0
CUST3229,45,Female,57501.0,41.0,North,Gold,12.0
CUST3230,28,Male,57493.0,61.0,South,Gold,13.0
CUST3231,42,Female,63266.0,31.0,East,Silver,12.0
CUST3232,15,Female,54322.0,48.0,West,Gold,12.0
CUST3233,43,Female,55382.0,39.0,East,Gold,19.0
CUST3234,22,Female,67832.0,57.0,West,Silver,12.0
CUST3235,42,Male,40024.0,46.0,West,Gold,8.0
CUST3236,35,Male,37163.0,41.0,West,Platinum,14.0
CUST3237,25,Male,32211.0,46.0,East,Silver,9.0
CUST3238,30,Female,52743.0,80.0,North,Gold,9.0
CUST3239,41,Female,22194.0,43.0,South,Gold,22.0
CUST3240,36,Female,,,South,Silver,
CUST3241,40,Female,48362.0,58.0,North,Silver,8.0
CUST3242,54,Female,67019.0,47.0,South,Platinum,14.0
CUST3243,19,Male,39921.0,28.0,West,Gold,15.0
CUST3244,51,Male,46950.0,83.0,South,Gold,13.0
CUST3245,36,Male,,,East,Gold,
CUST3246,26,Female,70747.0,44.0,North,Silver,8.0
CUST3247,21,Female,39797.0,52.0,North,Silver,12.0
CUST3248,33,Female,52726.0,75.0,North,Silver,11.0
CUST3249,44,Female,54416.0,24.0,North,Gold,14.0
CUST3250,33,Female,55604.0,54.0,East,Gold,17.0
CUST3251,50,Female,46061.0,81.0,West,Silver,23.0
CUST3252,20,Female,69220.0,51.0,West,Platinum,18.0
CUST3253,34,Male,21654.0,31.0,West,Gold,1.0
CUST3254,22,Male,43683.0,40.0,South,Platinum,16.0
CUST3255,38,Female,56718.0,53.0,West,Silver,22.0
CUST3256,43,Female,56858.0,69.0,South,Gold,14.0
CUST3257,30,Female,70291.0,44.0,East,Platinum,22.0
CUST3258,8,Male,67973.0,62.0,South,Gold,9.0
CUST3259,36,Male,45716.0,28.0,West,Platinum,10.0
CUST3260,39,Female,69498.0,28.0,North,Gold,14.0
CUST3261,39,Male,39289.0,42.0,East,Platinum,14.0
CUST3262,47,Male,63963.0,71.0,West,Platinum,19.0
CUST3263,24,Male,77157.0,51.0,West,Silver,15.0
CUST3264,41,Female,68224.0,54.0,West,Silver,14.0
CUST3265,46,Male,51586.0,54.0,East,Platinum,27.0
CUST3266,17,Male,45023.0,66.0,North,Gold,11.0
CUST3267,38,Female,27071.0,40.0,North,Platinum,21.0
CUST3268,29,Female,54658.0,60.0,North,Gold,17.0
CUST3269,34,Male,33271.0,37.0,West,Gold,13.0
CUST3270,38,Female,38102.0,79.0,South,Gold,16.0
CUST3271,30,Male,,,West,Gold,
CUST3272,28,Male,43094.0,36.0,North,Silver,15.0
CUST3273,35,Female,49580.0,58.0,East,Platinum,14.0
CUST3274,24,Female,54104.0,51.0,South,Gold,17.0
CUST3275,24,Male,40992.0,54.0,South,Silver,14.0
CUST3276,41,Female,66039.0,53.0,West,Gold,23.0
CUST3277,23,Female,46876.0,33.0,East,Gold,10.0
CUST3278,41,Male,38184.0,74.0,South,Silver,11.0
CUST3279,39,Male,53394.0,63.0,North,Silver,16.0
CUST3280,17,Male,79453.0,70.0,West,Gold,10.0
CUST3281,28,Male,55027.0,42.0,West,Platinum,18.0
CUST3282,46,Male,44557.0,56.0,North,Silver,21.0
CUST3283,25,Male,27088.0,52.0,North,Platinum,12.0
CUST3284,30,Female,46708.0,66.0,North,Gold,15.0
CUST3285,39,Female,53523.0,67.0,South,Gold,18.0
CUST3286,42,Male,44186.0,52.0,East,Gold,19.0
CUST3287,32,Female,,,South,Gold,
CUST3288,29,Female,37241.0,76.0,East,Gold,8.0
CUST3289,49,Male,71818.0,58.0,West,Gold,22.0
CUST3290,52,Female,71510.0,40.0,East,Platinum,11.0
CUST3291,44,Female,36700.0,56.0,North,Silver,11.0
CUST3292,35,Male,60091.0,27.0,South,Gold,15.0
CUST3293,26,Female,32321.0,65.0,North,Silver,15.0
CUST3294,26,Female,71064.0,27.0,West,Platinum,21.0
CUST3295,40,Male,53678.0,46.0,South,Gold,7.0
CUST3296,39,Female,64244.0,53.0,South,Gold,0.0
CUST3297,49,Female,24273.0,65.0,North,Silver,24.0
CUST3298,41,Female,60164.0,51.0,South,Silver,7.0
CUST3299,19,Male,49884.0,59.0,North,Silver,20.0
CUST3300,45,Male,62778.0,49.0,East,Gold,21.0
CUST3301,25,Female,63723.0,49.0,West,Silver,20.0
CUST3302,31,Female,50986.0,51.0,North,Silver,17.0
CUST3303,37,Male,40987.0,47.0,West,Platinum,18.0
CUST3304,54,Male,61695.0,24.0,South,Gold,12.0
CUST3305,66,Female,49097.0,38.0,West,Gold,5.0
CUST3306,41,Male,,,West,Gold,
CUST3307,33,Female,36197.0,46.0,West,Silver,12.0
CUST3308,40,Female,27842.0,47.0,South,Platinum,10.0
CUST3309,43,Male,42345.0,45.0,East,Silver,15.0
CUST3310,31,Male,66540.0,37.0,East,Gold,5.0
CUST3311,52,Female,52667.0,42.0,East,Silver,21.0
CUST3312,37,Female,42053.0,45.0,North,Gold,14.0
CUST3313,39,Male,62072.0,50.0,North,Silver,12.0
CUST3314,41,Female,37512.0,55.0,South,Silver,13.0
CUST3315,39,Male,51430.0,47.0,East,Gold,14.0
CUST3316,43,Male,47305.0,34.0,West,Silver,9.0
CUST3317,28,Male,61686.0,29.0,East,Gold,9.0
CUST3318,29,Male,26341.0,88.0,North,Silver,8.0
CUST3319,23,Male,37247.0,33.0,South,Silver,7.0
CUST3320,39,Female,25426.0,42.0,East,Silver,10.0
CUST3321,42,Male,46106.0,57.0,North,Gold,14.0
CUST3322,39,Male,68171.0,55.0,North,Silver,20.0
CUST3323,51,Male,42418.0,57.0,West,Silver,7.0
CUST3324,34,Male,42339.0,43.0,East,Platinum,19.0
CUST3325,41,Male,63075.0,53.0,West,Platinum,6.0
CUST3326,24,Male,66028.0,50.0,East,Gold,15.0
CUST3327,31,Male,48671.0,45.0,South,Gold,7.0
CUST3328,41,Female,60270.0,53.0,East,Gold,8.0
CUST3329,43,Female,33845.0,65.0,West,Gold,16.0
CUST3330,32,Female,70669.0,49.0,West,Silver,16.0
CUST3331,34,Female,82230.0,49.0,North,Silver,18.0
CUST3332,19,Male,57818.0,66.0,East,Gold,10.0
CUST3333,31,Female,18735.0,64.0,East,Gold,19.0
CUST3334,43,Male,41626.0,73.0,South,Platinum,22.0
CUST3335,40,Female,59192.0,23.0,North,Gold,16.0
CUST3336,40,Female,43677.0,63.0,West,Platinum,6.0
CUST3337,35,Male,69082.0,59.0,East,Gold,5.0
CUST3338,90,Male,-1000.0,110.0,North,Gold,
CUST3339,28,Female,39402.0,53.0,South,Silver,12.0
CUST3340,41,Female,50483.0,65.0,North,Gold,10.0
CUST3341,39,Female,36592.0,37.0,East,Platinum,14.0
CUST3342,39,Female,47261.0,56.0,East,Silver,13.0
CUST3343,29,Male,41681.0,63.0,South,Platinum,14.0
CUST3344,13,Female,,,South,Gold,
CUST3345,45,Female,81740.0,47.0,South,Silver,24.0
CUST3346,30,Female,28532.0,54.0,West,Platinum,9.0
CUST3347,26,Female,21151.0,38.0,North,Gold,13.0
CUST3348,41,Female,,,North,Platinum,
CUST3349,31,Male,27223.0,47.0,North,Gold,9.0
CUST3350,45,Male,50693.0,62.0,West,Platinum,8.0
CUST3351,41,Male,61234.0,59.0,North,Gold,12.0
CUST3352,41,Male,72412.0,37.0,South,Platinum,13.0
CUST3353,21,Male,53020.0,59.0,North,Silver,12.0
CUST3354,47,Female,47102.0,37.0,West,Gold,12.0
CUST3355,37,Male,20324.0,25.0,West,Gold,16.0
CUST3356,31,Male,50392.0,44.0,North,Platinum,16.0
CUST3357,36,Female,51069.0,66.0,West,Gold,3.0
CUST3358,17,Male,59584.0,59.0,West,Silver,20.0
CUST3359,39,Male,39372.0,49.0,North,Platinum,16.0
CUST3360,24,Male,43474.0,43.0,West,Platinum,5.0
CUST3361,21,Male,27829.0,44.0,West,Platinum,19.0
CUST3362,19,Female,15630.0,51.0,North,Silver,20.0
CUST3363,46,Female,33372.0,33.0,South,Silver,5.0
CUST3364,28,Male,26445.0,44.0,South,Gold,13.0
CUST3365,50,Female,55050.0,46.0,West,Platinum,16.0
CUST3366,29,Male,42227.0,29.0,East,Silver,20.0
CUST3367,17,Female,41926.0,37.0,East,Gold,17.0
CUST3368,23,Female,35233.0,56.0,North,Silver,12.0
CUST3369,47,Female,1511.0,50.0,North,Silver,9.0
CUST3370,33,Female,72624.0,45.0,South,Silver,7.0
CUST3371,29,Female,34995.0,36.0,East,Gold,10.0
CUST3372,36,Female,43813.0,73.0,North,Silver,17.0
CUST3373,40,Female,28176.0,37.0,East,Silver,19.0
CUST3374,46,Female,64578.0,53.0,East,Silver,13.0
CUST3375,49,Female,52151.0,42.0,West,Platinum,20.0
CUST3376,31,Female,37604.0,50.0,West,Silver,17.0
CUST3377,21,Female,44116.0,56.0,East,Platinum,27.0
CUST3378,30,Male,75172.0,29.0,South,Silver,5.0
CUST3379,37,Female,48905.0,49.0,North,Platinum,13.0
CUST3380,25,Male,47273.0,67.0,North,Silver,16.0
CUST3381,25,Female,35879.0,76.0,South,Platinum,24.0
CUST3382,38,Male,21581.0,48.0,West,Platinum,7.0
CUST3383,34,Male,47599.0,50.0,West,Platinum,10.0
CUST3384,35,Male,54882.0,83.0,South,Silver,15.0
CUST3385,27,Female,66493.0,67.0,South,Gold,8.0
CUST3386,32,Female,16272.0,40.0,West,Platinum,13.0
CUST3387,25,Female,33123.0,40.0,East,Platinum,6.0
CUST3388,43,Female,41288.0,64.0,West,Platinum,20.0
CUST3389,45,Male,49947.0,34.0,East,Platinum,23.0
CUST3390,16,Female,47824.0,66.0,North,Platinum,23.0
CUST3391,25,Female,48174.0,55.0,North,Gold,15.0
CUST3392,20,Female,56121.0,57.0,East,Silver,15.0
CUST3393,28,Female,36450.0,46.0,East,Gold,14.0
CUST3394,34,Female,64012.0,40.0,West,Silver,19.0
CUST3395,20,Female,56501.0,71.0,South,Gold,21.0
CUST3396,25,Female,45202.0,46.0,East,Silver,18.0
CUST3397,24,Female,74013.0,43.0,North,Platinum,16.0
CUST3398,37,Male,73346.0,48.0,West,Silver,18.0
CUST3399,35,Male,63993.0,52.0,North,Silver,14.0
CUST3400,27,Female,4721.0,34.0,West,Platinum,8.0
CUST3401,36,Female,73684.0,41.0,South,Platinum,12.0
CUST3402,29,Female,61921.0,40.0,South,Silver,16.0
CUST3403,32,Female,80096.0,62.0,North,Silver,10.0
CUST3404,51,Male,68561.0,36.0,East,Platinum,10.0
CUST3405,48,Male,73675.0,23.0,East,Gold,18.0
CUST3406,22,Female,63179.0,20.0,North,Platinum,18.0
CUST3407,43,Male,70230.0,27.0,East,Silver,16.0
CUST3408,43,Male,79911.0,70.0,East,Silver,12.0
CUST3409,23,Female,53248.0,50.0,North,Silver,13.0
CUST3410,43,Female,26416.0,57.0,North,Platinum,18.0
CUST3411,50,Female,45388.0,58.0,South,Platinum,10.0
CUST3412,23,Male,55849.0,50.0,North,Gold,7.0
CUST3413,25,Male,51123.0,48.0,South,Silver,17.0
CUST3414,45,Female,31301.0,65.0,South,Silver,14.0
CUST3415,37,Female,25533.0,52.0,West,Platinum,21.0
CUST3416,40,Male,38882.0,70.0,East,Silver,9.0
CUST3417,38,Male,,,North,Gold,
CUST3418,38,Female,73705.0,40.0,East,Platinum,12.0
CUST3419,21,Male,63748.0,42.0,West,Silver,18.0
CUST3420,45,Female,65861.0,39.0,North,Platinum,8.0
CUST3421,46,Female,48787.0,68.0,North,Platinum,6.0
CUST3422,32,Male,23868.0,43.0,West,Gold,16.0
CUST3423,34,Male,43171.0,38.0,East,Platinum,13.0
CUST3424,19,Male,46118.0,54.0,South,Silver,15.0
CUST3425,40,Female,42544.0,48.0,West,Gold,10.0
CUST3426,40,Female,50820.0,54.0,West,Platinum,16.0
CUST3427,34,Female,56621.0,78.0,North,Silver,21.0
CUST3428,46,Female,62795.0,63.0,South,Platinum,20.0
CUST3429,31,Female,45828.0,50.0,West,Platinum,11.0
CUST3430,40,Female,21443.0,28.0,East,Gold,8.0
CUST3431,24,Male,42756.0,42.0,West,Gold,14.0
CUST3432,34,Female,50655.0,60.0,East,Gold,19.0
CUST3433,33,Female,68342.0,32.0,North,Gold,6.0
CUST3434,37,Female,41482.0,82.0,West,Silver,18.0
CUST3435,31,Female,57688.0,50.0,East,Platinum,25.0
CUST3436,33,Male,54351.0,50.0,North,Gold,18.0
CUST3437,43,Female,50658.0,40.0,North,Silver,7.0
CUST3438,30,Male,63957.0,57.0,North,Gold,9.0
CUST3439,18,Male,40087.0,32.0,West,Platinum,11.0
CUST3440,52,Female,41372.0,82.0,North,Gold,14.0
CUST3441,48,Female,49821.0,69.0,North,Platinum,16.0
CUST3442,22,Male,40397.0,64.0,East,Platinum,18.0
CUST3443,41,Male,57620.0,29.0,North,Silver,13.0
CUST3444,29,Female,39302.0,53.0,West,Gold,16.0
CUST3445,37,Male,53394.0,68.0,South,Gold,9.0
CUST3446,37,Female,,,North,Platinum,
CUST3447,32,Female,53223.0,34.0,West,Gold,19.0
CUST3448,27,Male,43103.0,40.0,North,Platinum,17.0
CUST3449,28,Female,44913.0,43.0,West,Silver,17.0
CUST3450,25,Female,,,North,Gold,
CUST3451,26,Female,53031.0,72.0,East,Platinum,14.0
CUST3452,34,Male,49936.0,21.0,South,Gold,15.0
CUST3453,27,Male,75580.0,59.0,South,Gold,16.0
CUST3454,41,Male,35138.0,30.0,West,Silver,20.0
CUST3455,49,Female,49036.0,35.0,West,Platinum,15.0
CUST3456,29,Male,26395.0,19.0,South,Silver,22.0
CUST3457,37,Male,55581.0,41.0,East,Silver,5.0
CUST3458,39,Male,33271.0,72.0,East,Silver,13.0
CUST3459,39,Female,45825.0,53.0,North,Platinum,20.0
CUST3460,35,Female,44419.0,32.0,East,Platinum,11.0
CUST3461,42,Male,54213.0,65.0,South,Gold,19.0
CUST3462,39,Male,41708.0,68.0,South,Platinum,15.0
CUST3463,22,Male,41070.0,51.0,East,Silver,24.0
CUST3464,43,Female,71537.0,80.0,East,Platinum,14.0
CUST3465,43,Male,,,South,Gold,
CUST3466,27,Female,41584.0,60.0,South,Silver,24.0
CUST3467,35,Female,46237.0,37.0,South,Gold,13.0
CUST3468,41,Female,74680.0,59.0,South,Platinum,20.0
CUST3469,32,Male,46472.0,53.0,South,Gold,16.0
CUST3470,45,Male,39660.0,57.0,East,Gold,20.0
CUST3471,58,Female,39725.0,39.0,East,Platinum,13.0
CUST3472,27,Female,41763.0,51.0,North,Gold,14.0
CUST3473,21,Female,41082.0,37.0,North,Platinum,13.0
CUST3474,38,Female,30805.0,17.0,West,Silver,5.0
CUST3475,42,Male,33136.0,64.0,North,Gold,13.0
CUST3476,32,Male,37560.0,27.0,East,Silver,31.0
CUST3477,49,Female,58873.0,51.0,North,Platinum,11.0
CUST3478,21,Female,44281.0,54.0,North,Platinum,15.0
CUST3479,41,Female,46892.0,54.0,East,Gold,20.0
CUST3480,28,Male,69051.0,45.0,South,Gold,17.0
CUST3481,52,Female,69425.0,54.0,East,Platinum,14.0
CUST3482,54,Male,45768.0,57.0,East,Platinum,10.0
CUST3483,27,Female,40537.0,61.0,West,Silver,22.0
CUST3484,29,Male,37033.0,76.0,West,Silver,20.0
CUST3485,43,Male,60391.0,53.0,West,Gold,22.0
CUST3486,31,Female,46929.0,50.0,South,Gold,21.0
CUST3487,34,Male,44202.0,36.0,North,Gold,7.0
CUST3488,35,Male,37795.0,56.0,West,Gold,13.0
CUST3489,15,Male,38455.0,60.0,East,Gold,16.0
