"","Customer_ID","Age","Gender","Annual_Income","Spending_Score","Region","Loyalty_Tier","Purchase_Frequency","Income_Bracket","Spending_Category","Age_Group"
"1006","CUST2040",51,"Male",32030,48,"South","Gold",11,"Medium","Low","Adult"
"1007","CUST2041",30,"Female",43601,50,"North","Gold",14,"Medium","Low","Young Adult"
"1008","CUST2042",45,"Male",44158,47,"North","Platinum",12,"Medium","Low","Adult"
"1009","CUST2043",34,"Female",70337,65,"West","Silver",16,"High","High","Young Adult"
"1010","CUST2044",33,"Male",49475,49,"West","Gold",18,"Medium","Low","Young Adult"
"1011","CUST2045",43,"Female",36390,61,"South","Platinum",11,"Medium","High","Adult"
"1012","CUST2046",41,"Female",58380,43,"West","Silver",12,"Medium","Low","Adult"
"1013","CUST2047",19,"Female",43930,52,"East","Platinum",10,"Medium","High","Teen"
"1014","CUST2048",49,"Male",31634,37,"South","Silver",20,"Medium","Low","Adult"
"1015","CUST2049",48,"Female",36608,68,"West","Gold",6,"Medium","High","Adult"
"1016","CUST2050",28,"Male",76010,37,"West","Silver",11,"High","Low","Young Adult"
"1017","CUST2051",38,"Female",55763,45,"East","Silver",18,"Medium","Low","Young Adult"
"1018","CUST2052",39,"Female",51616,45,"North","Platinum",11,"Medium","Low","Young Adult"
"1019","CUST2053",37,"Female",46251,44,"East","Silver",11,"Medium","Low","Young Adult"
"1020","CUST2054",29,"Male",54382,60,"North","Gold",18,"Medium","High","Young Adult"
"1021","CUST2055",28,"Male",54203,45,"West","Platinum",3,"Medium","Low","Young Adult"
"1022","CUST2056",34,"Female",54382,70,"North","Platinum",15,"Medium","High","Young Adult"
"1023","CUST2057",46,"Male",51722,37,"North","Platinum",12,"Medium","Low","Adult"
"1024","CUST2058",40,"Male",63031,52,"West","Platinum",12,"Medium","High","Adult"
"1025","CUST2059",31,"Male",50346,38,"South","Platinum",20,"Medium","Low","Young Adult"
"1026","CUST2060",42,"Female",35330,56,"East","Platinum",14,"Medium","High","Adult"
"1027","CUST2062",46,"Female",20314,47,"East","Gold",7,"Low","Low","Adult"
"1028","CUST2063",17,"Female",80402,67,"East","Gold",14,"High","High","Teen"
"1029","CUST2064",31,"Female",62941,40,"North","Platinum",8,"Medium","Low","Young Adult"
"1030","CUST2065",23,"Male",37548,58,"West","Silver",21,"Medium","High","Young Adult"
"1031","CUST2066",22,"Female",45772,38,"South","Platinum",9,"Medium","Low","Young Adult"
"1032","CUST2067",46,"Male",40446,51,"East","Platinum",14,"Medium","High","Adult"
"1033","CUST2068",30,"Male",73138,32,"East","Platinum",5,"High","Low","Young Adult"
"1034","CUST2069",38,"Female",28701,40,"South","Silver",5,"Low","Low","Young Adult"
"1035","CUST2070",34,"Female",51717,48,"East","Gold",13,"Medium","Low","Young Adult"
"1036","CUST2071",39,"Female",48372,77,"West","Silver",30,"Medium","High","Young Adult"
"1037","CUST2072",35,"Male",62402,51,"South","Silver",12,"Medium","High","Young Adult"
"1038","CUST2073",22,"Male",50006,50,"West","Silver",14,"Medium","Low","Young Adult"
"1039","CUST2075",30,"Female",46233,44,"East","Platinum",20,"Medium","Low","Young Adult"
"1040","CUST2076",19,"Male",35417,73,"South","Gold",14,"Medium","High","Teen"
"1041","CUST2077",30,"Male",51193,56,"West","Silver",8,"Medium","High","Young Adult"
"1042","CUST2078",50,"Female",71512,40,"South","Gold",13,"High","Low","Adult"
"1043","CUST2079",43,"Male",23908,57,"East","Platinum",6,"Low","High","Adult"
"1044","CUST2080",31,"Male",37996,45,"North","Platinum",10,"Medium","Low","Young Adult"
"1045","CUST2081",31,"Male",41709,20,"East","Gold",16,"Medium","Low","Young Adult"
"1046","CUST2082",31,"Male",44275,64,"East","Platinum",11,"Medium","High","Young Adult"
"1047","CUST2083",55,"Male",61101,66,"North","Gold",12,"Medium","High","Adult"
"1048","CUST2084",38,"Male",47396,77,"South","Silver",19,"Medium","High","Young Adult"
"1049","CUST2085",39,"Female",56237,56,"East","Platinum",12,"Medium","High","Young Adult"
"1050","CUST2086",45,"Male",40613,46,"North","Platinum",17,"Medium","Low","Adult"
"1051","CUST2087",37,"Female",53448,62,"West","Gold",12,"Medium","High","Young Adult"
"1052","CUST2088",32,"Female",61666,62,"North","Platinum",19,"Medium","High","Young Adult"
"1053","CUST2089",33,"Male",39015,74,"East","Silver",21,"Medium","High","Young Adult"
"1054","CUST2090",34,"Female",61720,49,"West","Platinum",5,"Medium","Low","Young Adult"
"1055","CUST2091",34,"Female",50785,47,"East","Platinum",10,"Medium","Low","Young Adult"
"1056","CUST2092",42,"Female",65681,39,"North","Platinum",13,"Medium","Low","Adult"
"1057","CUST2093",35,"Male",46978,58,"West","Gold",11,"Medium","High","Young Adult"
"1058","CUST2094",42,"Female",55718,26,"East","Silver",19,"Medium","Low","Adult"
"1059","CUST2095",34,"Male",49390,61,"North","Silver",16,"Medium","High","Young Adult"
"1060","CUST2096",35,"Female",48556,58,"West","Platinum",10,"Medium","High","Young Adult"
"1061","CUST2097",15,"Female",53883,58,"East","Platinum",22,"Medium","High","Teen"
"1062","CUST2098",44,"Female",58052,52,"North","Gold",21,"Medium","High","Adult"
"1063","CUST2099",38,"Female",31256,72,"East","Silver",8,"Medium","High","Young Adult"
"1064","CUST2100",44,"Male",71504,63,"East","Platinum",11,"High","High","Adult"
"1065","CUST2102",55,"Female",39727,41,"South","Platinum",19,"Medium","Low","Adult"
"1066","CUST2103",33,"Male",48585,36,"East","Platinum",22,"Medium","Low","Young Adult"
"1067","CUST2104",46,"Male",56185,58,"West","Gold",27,"Medium","High","Adult"
"1068","CUST2105",24,"Male",73642,34,"North","Silver",17,"High","Low","Young Adult"
"1069","CUST2106",41,"Female",22125,66,"North","Silver",21,"Low","High","Adult"
"1070","CUST2107",24,"Male",42384,69,"South","Platinum",28,"Medium","High","Young Adult"
"1071","CUST2108",28,"Male",18097,36,"South","Platinum",14,"Low","Low","Young Adult"
"1072","CUST2109",54,"Male",50474,47,"South","Gold",11,"Medium","Low","Adult"
"1073","CUST2110",33,"Male",54075,50,"East","Platinum",16,"Medium","Low","Young Adult"
"1074","CUST2111",37,"Male",73861,63,"East","Silver",22,"High","High","Young Adult"
"1075","CUST2112",43,"Male",51809,74,"West","Gold",24,"Medium","High","Adult"
"1076","CUST2113",39,"Female",65660,24,"North","Silver",15,"Medium","Low","Young Adult"
"1077","CUST2114",36,"Male",58757,45,"North","Gold",14,"Medium","Low","Young Adult"
"1078","CUST2115",38,"Female",43471,46,"East","Silver",8,"Medium","Low","Young Adult"
"1079","CUST2116",59,"Male",28865,28,"North","Platinum",15,"Low","Low","Adult"
"1080","CUST2117",34,"Male",54125,42,"East","Silver",9,"Medium","Low","Young Adult"
"1081","CUST2118",37,"Male",27618,56,"South","Silver",10,"Low","High","Young Adult"
"1082","CUST2119",45,"Female",69428,45,"East","Gold",16,"Medium","Low","Adult"
"1083","CUST2120",46,"Male",47569,26,"West","Silver",8,"Medium","Low","Adult"
"1084","CUST2122",41,"Male",42796,53,"East","Gold",19,"Medium","High","Adult"
"1085","CUST2123",23,"Male",54032,51,"North","Gold",9,"Medium","High","Young Adult"
"1086","CUST2124",51,"Female",53140,33,"East","Silver",12,"Medium","Low","Adult"
"1087","CUST2125",23,"Female",49324,53,"West","Gold",7,"Medium","High","Young Adult"
"1088","CUST2126",38,"Female",43510,47,"East","Platinum",17,"Medium","Low","Young Adult"
"1089","CUST2127",27,"Female",55886,21,"East","Silver",7,"Medium","Low","Young Adult"
"1090","CUST2128",34,"Female",36107,33,"South","Platinum",18,"Medium","Low","Young Adult"
"1091","CUST2129",38,"Male",31858,61,"East","Silver",16,"Medium","High","Young Adult"
"1092","CUST2130",38,"Male",68642,79,"East","Silver",25,"Medium","High","Young Adult"
"1093","CUST2131",39,"Male",60907,55,"East","Gold",23,"Medium","High","Young Adult"
"1094","CUST2132",51,"Female",50988,66,"West","Gold",9,"Medium","High","Adult"
"1095","CUST2133",39,"Male",74977,47,"North","Gold",24,"High","Low","Young Adult"
"1096","CUST2134",32,"Female",45983,48,"South","Silver",12,"Medium","Low","Young Adult"
"1097","CUST2135",44,"Male",69840,66,"South","Gold",10,"Medium","High","Adult"
"1098","CUST2136",46,"Female",52633,74,"East","Platinum",12,"Medium","High","Adult"
"1099","CUST2137",22,"Male",34628,69,"East","Gold",13,"Medium","High","Young Adult"
"1100","CUST2138",40,"Male",77720,34,"North","Platinum",25,"High","Low","Adult"
"1101","CUST2139",42,"Male",64860,48,"East","Gold",0,"Medium","Low","Adult"
"1102","CUST2140",32,"Male",48184,54,"West","Silver",24,"Medium","High","Young Adult"
"1103","CUST2141",48,"Female",60907,46,"North","Gold",19,"Medium","Low","Adult"
"1104","CUST2142",33,"Male",43944,55,"East","Platinum",15,"Medium","High","Young Adult"
"1105","CUST2143",36,"Male",62437,62,"North","Platinum",12,"Medium","High","Young Adult"
"1106","CUST2144",33,"Male",14133,65,"South","Gold",14,"Low","High","Young Adult"
"1107","CUST2145",35,"Female",34702,75,"East","Platinum",19,"Medium","High","Young Adult"
"1108","CUST2146",24,"Male",64688,45,"North","Silver",19,"Medium","Low","Young Adult"
"1109","CUST2147",20,"Male",46255,29,"North","Gold",10,"Medium","Low","Young Adult"
"1110","CUST2148",50,"Male",53113,55,"East","Platinum",18,"Medium","High","Adult"
"1111","CUST2149",26,"Male",29798,78,"North","Gold",12,"Low","High","Young Adult"
"1112","CUST2150",25,"Male",77718,42,"East","Gold",14,"High","Low","Young Adult"
"1113","CUST2151",13,"Female",67857,60,"East","Gold",21,"Medium","High","Teen"
"1114","CUST2152",28,"Female",46989,60,"West","Gold",18,"Medium","High","Young Adult"
"1115","CUST2153",21,"Female",43929,52,"West","Gold",6,"Medium","High","Young Adult"
"1116","CUST2154",51,"Male",65444,50,"North","Silver",15,"Medium","Low","Adult"
"1117","CUST2155",45,"Female",79737,36,"North","Gold",17,"High","Low","Adult"
"1118","CUST2156",28,"Male",64306,15,"North","Silver",15,"Medium","Low","Young Adult"
"1119","CUST2157",57,"Male",82577,33,"South","Gold",2,"High","Low","Adult"
"1120","CUST2158",44,"Male",36164,44,"East","Platinum",8,"Medium","Low","Adult"
"1121","CUST2159",31,"Male",37709,66,"East","Gold",6,"Medium","High","Young Adult"
"1122","CUST2160",10,"Female",32165,48,"South","Gold",11,"Medium","Low","Teen"
"1123","CUST2161",57,"Female",56626,42,"South","Platinum",15,"Medium","Low","Adult"
"1124","CUST2162",21,"Female",52634,36,"North","Silver",12,"Medium","Low","Young Adult"
"1125","CUST2163",18,"Male",47720,59,"East","Silver",11,"Medium","High","Teen"
"1126","CUST2164",45,"Female",62138,70,"West","Silver",6,"Medium","High","Adult"
"1127","CUST2165",59,"Female",68484,65,"West","Silver",8,"Medium","High","Adult"
"1128","CUST2166",48,"Male",27115,59,"South","Platinum",10,"Low","High","Adult"
"1129","CUST2167",40,"Female",41045,27,"South","Silver",19,"Medium","Low","Adult"
"1130","CUST2169",43,"Female",42983,79,"East","Silver",18,"Medium","High","Adult"
"1131","CUST2170",42,"Female",50006,50,"West","Silver",14,"Medium","Low","Adult"
"1132","CUST2171",37,"Female",65278,26,"East","Silver",19,"Medium","Low","Young Adult"
"1133","CUST2172",36,"Male",30657,49,"North","Gold",8,"Medium","Low","Young Adult"
"1134","CUST2173",34,"Female",45476,55,"South","Gold",21,"Medium","High","Young Adult"
"1135","CUST2174",27,"Female",54929,38,"West","Silver",20,"Medium","Low","Young Adult"
"1136","CUST2175",32,"Female",41392,15,"West","Platinum",13,"Medium","Low","Young Adult"
"1137","CUST2176",18,"Female",61747,51,"North","Platinum",19,"Medium","High","Teen"
"1138","CUST2177",34,"Male",41466,38,"East","Gold",21,"Medium","Low","Young Adult"
"1139","CUST2178",25,"Male",71129,38,"East","Platinum",14,"High","Low","Young Adult"
"1140","CUST2179",23,"Female",48113,44,"South","Gold",17,"Medium","Low","Young Adult"
"1141","CUST2180",36,"Female",60069,47,"North","Silver",12,"Medium","Low","Young Adult"
"1142","CUST2181",48,"Female",50006,50,"West","Silver",14,"Medium","Low","Adult"
"1143","CUST2182",44,"Male",40586,36,"North","Platinum",12,"Medium","Low","Adult"
"1144","CUST2183",19,"Female",19197,46,"West","Platinum",16,"Low","Low","Teen"
"1145","CUST2184",25,"Female",55411,23,"North","Platinum",14,"Medium","Low","Young Adult"
"1146","CUST2185",44,"Male",51084,54,"East","Silver",12,"Medium","High","Adult"
"1147","CUST2186",25,"Male",50006,50,"West","Silver",14,"Medium","Low","Young Adult"
"1148","CUST2187",32,"Male",46602,45,"South","Platinum",19,"Medium","Low","Young Adult"
"1149","CUST2188",40,"Female",43543,63,"North","Platinum",14,"Medium","High","Adult"
"1150","CUST2189",25,"Male",80127,34,"East","Platinum",24,"High","Low","Young Adult"
"1151","CUST2190",36,"Male",27914,60,"West","Platinum",21,"Low","High","Young Adult"
"1152","CUST2191",21,"Female",61009,67,"East","Gold",21,"Medium","High","Young Adult"
"1153","CUST2193",38,"Female",44963,47,"South","Platinum",18,"Medium","Low","Young Adult"
"1154","CUST2194",19,"Female",50006,50,"South","Gold",14,"Medium","Low","Teen"
"1155","CUST2195",39,"Male",37948,48,"North","Gold",19,"Medium","Low","Young Adult"
"1156","CUST2196",34,"Female",58568,49,"West","Gold",12,"Medium","Low","Young Adult"
"1157","CUST2197",40,"Male",50006,50,"East","Gold",14,"Medium","Low","Adult"
"1158","CUST2198",37,"Male",57050,78,"East","Platinum",18,"Medium","High","Young Adult"
"1159","CUST2199",48,"Male",51550,54,"West","Silver",18,"Medium","High","Adult"
"1160","CUST2200",36,"Female",35203,37,"North","Silver",8,"Medium","Low","Young Adult"
"1161","CUST2201",30,"Male",57752,71,"East","Silver",17,"Medium","High","Young Adult"
"1162","CUST2202",36,"Female",82345,23,"East","Silver",17,"High","Low","Young Adult"
"1163","CUST2203",40,"Female",44289,31,"North","Silver",20,"Medium","Low","Adult"
"1164","CUST2204",35,"Female",50006,50,"East","Silver",14,"Medium","Low","Young Adult"
"1165","CUST2205",35,"Male",41583,77,"West","Gold",7,"Medium","High","Young Adult"
"1166","CUST2206",27,"Female",42658,54,"West","Gold",12,"Medium","High","Young Adult"
"1167","CUST2208",20,"Male",56075,54,"North","Platinum",14,"Medium","High","Young Adult"
"1168","CUST2209",52,"Male",37316,58,"West","Platinum",15,"Medium","High","Adult"
"1169","CUST2210",22,"Female",25846,51,"North","Silver",13,"Low","High","Young Adult"
"1170","CUST2211",28,"Female",61297,54,"West","Platinum",16,"Medium","High","Young Adult"
"1171","CUST2212",27,"Male",33769,51,"West","Gold",9,"Medium","High","Young Adult"
"1172","CUST2213",43,"Female",44919,40,"West","Gold",16,"Medium","Low","Adult"
"1173","CUST2214",32,"Female",71996,49,"East","Platinum",11,"High","Low","Young Adult"
"1174","CUST2215",47,"Female",28861,54,"North","Silver",13,"Low","High","Adult"
"1175","CUST2216",28,"Female",27011,51,"East","Gold",5,"Low","High","Young Adult"
"1176","CUST2217",37,"Male",54039,27,"North","Platinum",19,"Medium","Low","Young Adult"
"1177","CUST2218",26,"Female",67242,29,"South","Platinum",13,"Medium","Low","Young Adult"
"1178","CUST2219",56,"Male",26384,66,"East","Gold",16,"Low","High","Adult"
"1179","CUST2220",23,"Female",56115,45,"East","Gold",10,"Medium","Low","Young Adult"
"1180","CUST2221",38,"Male",58714,58,"East","Silver",12,"Medium","High","Young Adult"
"1181","CUST2222",41,"Female",19112,33,"South","Platinum",10,"Low","Low","Adult"
"1182","CUST2223",39,"Male",61977,27,"North","Silver",15,"Medium","Low","Young Adult"
"1183","CUST2224",33,"Female",63149,37,"South","Gold",17,"Medium","Low","Young Adult"
"1184","CUST2225",33,"Male",45323,46,"North","Platinum",9,"Medium","Low","Young Adult"
"1185","CUST2226",35,"Female",68785,40,"North","Gold",15,"Medium","Low","Young Adult"
"1186","CUST2227",33,"Female",67046,69,"North","Gold",13,"Medium","High","Young Adult"
"1187","CUST2228",44,"Male",51546,52,"North","Gold",15,"Medium","High","Adult"
"1188","CUST2229",57,"Male",43228,77,"North","Silver",10,"Medium","High","Adult"
"1189","CUST2230",29,"Male",35407,56,"South","Gold",17,"Medium","High","Young Adult"
"1190","CUST2231",21,"Male",49436,13,"East","Silver",13,"Medium","Low","Young Adult"
"1191","CUST2232",34,"Male",58546,65,"South","Gold",14,"Medium","High","Young Adult"
"1192","CUST2233",60,"Female",45137,27,"East","Gold",26,"Medium","Low","Senior"
"1193","CUST2234",26,"Male",17037,53,"East","Platinum",6,"Low","High","Young Adult"
"1194","CUST2235",51,"Male",69030,38,"West","Gold",17,"Medium","Low","Adult"
"1195","CUST2236",51,"Female",52853,82,"East","Platinum",17,"Medium","High","Adult"
"1196","CUST2237",29,"Male",44305,71,"South","Platinum",18,"Medium","High","Young Adult"
"1197","CUST2238",40,"Male",62857,38,"West","Silver",17,"Medium","Low","Adult"
"1198","CUST2239",51,"Male",72869,48,"North","Platinum",15,"High","Low","Adult"
"1199","CUST2241",32,"Male",56513,62,"East","Gold",28,"Medium","High","Young Adult"
"1200","CUST2242",29,"Female",28600,50,"North","Gold",14,"Low","Low","Young Adult"
"1201","CUST2243",24,"Female",57486,34,"North","Silver",14,"Medium","Low","Young Adult"
"1202","CUST2244",28,"Male",50006,50,"West","Platinum",14,"Medium","Low","Young Adult"
"1203","CUST2245",22,"Female",59535,49,"South","Platinum",10,"Medium","Low","Young Adult"
"1204","CUST2246",35,"Male",42511,68,"North","Silver",16,"Medium","High","Young Adult"
"1205","CUST2247",27,"Male",21901,56,"North","Gold",16,"Low","High","Young Adult"
"1206","CUST2248",37,"Male",43244,38,"South","Platinum",14,"Medium","Low","Young Adult"
"1207","CUST2249",19,"Male",56102,59,"West","Silver",18,"Medium","High","Teen"
"1208","CUST2250",38,"Male",65230,44,"West","Gold",12,"Medium","Low","Young Adult"
"1209","CUST2251",43,"Female",32422,63,"North","Silver",27,"Medium","High","Adult"
"1210","CUST2252",15,"Female",65405,87,"East","Silver",15,"Medium","High","Teen"
"1211","CUST2253",38,"Female",40281,44,"South","Platinum",18,"Medium","Low","Young Adult"
"1212","CUST2254",47,"Female",55436,62,"West","Gold",15,"Medium","High","Adult"
"1213","CUST2255",22,"Male",42351,38,"North","Platinum",11,"Medium","Low","Young Adult"
"1214","CUST2256",51,"Male",52732,48,"West","Platinum",12,"Medium","Low","Adult"
